ID,HOME_WINS,DRAW,AWAY_WINS
12303,1,0,0
12304,0,0,1
12305,1,0,0
12306,1,0,0
12307,1,0,0
12308,1,0,0
12309,1,0,0
12310,1,0,0
12311,1,0,0
12312,1,0,0
12313,1,0,0
12314,1,0,0
12315,1,0,0
12316,1,0,0
12317,1,0,0
12318,1,0,0
12319,1,0,0
12320,1,0,0
12321,1,0,0
12322,1,0,0
12323,0,0,1
12324,1,0,0
12325,1,0,0
12326,1,0,0
12327,0,0,1
12328,1,0,0
12329,1,0,0
12330,1,0,0
12331,1,0,0
12332,1,0,0
12333,1,0,0
12334,1,0,0
12335,1,0,0
12336,1,0,0
12337,1,0,0
12338,0,0,1
12339,0,0,1
12340,1,0,0
12341,1,0,0
12342,1,0,0
12343,1,0,0
12344,1,0,0
12345,1,0,0
12346,1,0,0
12347,1,0,0
12348,1,0,0
12349,1,0,0
12350,1,0,0
12351,1,0,0
12352,1,0,0
12353,1,0,0
12354,0,0,1
12355,1,0,0
12356,1,0,0
12357,1,0,0
12358,1,0,0
12359,1,0,0
12360,1,0,0
12361,1,0,0
12362,0,0,1
12363,1,0,0
12364,1,0,0
12365,1,0,0
12366,1,0,0
12367,1,0,0
12368,1,0,0
12369,1,0,0
12370,1,0,0
12371,1,0,0
12372,1,0,0
12373,1,0,0
12374,1,0,0
12375,1,0,0
12376,1,0,0
12377,1,0,0
12378,1,0,0
12379,1,0,0
12380,1,0,0
12381,1,0,0
12382,1,0,0
12383,0,0,1
12384,1,0,0
12385,1,0,0
12386,1,0,0
12387,1,0,0
12388,1,0,0
12389,1,0,0
12390,1,0,0
12391,1,0,0
12392,1,0,0
12393,1,0,0
12394,1,0,0
12395,1,0,0
12396,1,0,0
12397,1,0,0
12398,1,0,0
12399,0,0,1
12400,1,0,0
12401,1,0,0
12402,1,0,0
12403,1,0,0
12404,1,0,0
12405,1,0,0
12406,1,0,0
12407,1,0,0
12408,1,0,0
12409,1,0,0
12410,1,0,0
12411,1,0,0
12412,1,0,0
12413,1,0,0
12414,1,0,0
12415,1,0,0
12416,1,0,0
12417,1,0,0
12418,1,0,0
12419,1,0,0
12420,1,0,0
12421,1,0,0
12422,1,0,0
12423,1,0,0
12424,1,0,0
12425,1,0,0
12426,1,0,0
12427,1,0,0
12428,1,0,0
12429,1,0,0
12430,1,0,0
12431,0,0,1
12432,1,0,0
12433,1,0,0
12434,1,0,0
12435,1,0,0
12436,1,0,0
12437,1,0,0
12438,1,0,0
12439,1,0,0
12440,1,0,0
12441,1,0,0
12442,1,0,0
12443,1,0,0
12444,1,0,0
12445,1,0,0
12446,0,0,1
12447,1,0,0
12448,1,0,0
12449,1,0,0
12450,1,0,0
12451,1,0,0
12452,1,0,0
12453,1,0,0
12454,1,0,0
12455,1,0,0
12456,1,0,0
12457,1,0,0
12458,1,0,0
12459,1,0,0
12460,1,0,0
12461,1,0,0
12462,0,0,1
12463,1,0,0
12464,1,0,0
12465,1,0,0
12466,1,0,0
12467,1,0,0
12468,1,0,0
12469,1,0,0
12470,1,0,0
12471,0,0,1
12472,1,0,0
12473,1,0,0
12474,0,0,1
12475,1,0,0
12476,1,0,0
12477,1,0,0
12478,1,0,0
12479,1,0,0
12480,1,0,0
12481,0,0,1
12482,1,0,0
12483,1,0,0
12484,1,0,0
12485,1,0,0
12486,1,0,0
12487,0,0,1
12488,1,0,0
12489,1,0,0
12490,0,0,1
12491,0,0,1
12492,0,0,1
12493,1,0,0
12494,1,0,0
12495,0,0,1
12496,1,0,0
12497,1,0,0
12498,1,0,0
12499,1,0,0
12500,1,0,0
12501,1,0,0
12502,1,0,0
12503,1,0,0
12504,1,0,0
12505,1,0,0
12506,1,0,0
12507,1,0,0
12508,1,0,0
12509,1,0,0
12510,1,0,0
12511,1,0,0
12512,1,0,0
12513,1,0,0
12514,1,0,0
12515,1,0,0
12516,1,0,0
12517,1,0,0
12518,1,0,0
12519,1,0,0
12520,1,0,0
12521,0,0,1
12522,0,0,1
12523,1,0,0
12524,1,0,0
12525,1,0,0
12526,1,0,0
12527,1,0,0
12528,1,0,0
12529,1,0,0
12530,1,0,0
12531,1,0,0
12532,1,0,0
12533,1,0,0
12534,1,0,0
12535,1,0,0
12536,1,0,0
12537,1,0,0
12538,1,0,0
12539,0,0,1
12540,1,0,0
12541,1,0,0
12542,1,0,0
12543,1,0,0
12544,1,0,0
12545,1,0,0
12546,1,0,0
12547,1,0,0
12548,1,0,0
12549,1,0,0
12550,1,0,0
12551,0,0,1
12552,1,0,0
12553,1,0,0
12554,1,0,0
12555,1,0,0
12556,1,0,0
12557,1,0,0
12558,1,0,0
12559,1,0,0
12560,1,0,0
12561,1,0,0
12562,1,0,0
12563,1,0,0
12564,1,0,0
12565,1,0,0
12566,1,0,0
12567,0,0,1
12568,1,0,0
12569,0,0,1
12570,1,0,0
12571,1,0,0
12572,1,0,0
12573,1,0,0
12574,1,0,0
12575,1,0,0
12576,1,0,0
12577,1,0,0
12578,1,0,0
12579,1,0,0
12580,1,0,0
12581,1,0,0
12582,1,0,0
12583,0,0,1
12584,1,0,0
12585,1,0,0
12586,1,0,0
12587,1,0,0
12588,1,0,0
12589,1,0,0
12590,1,0,0
12591,1,0,0
12592,1,0,0
12593,1,0,0
12594,0,0,1
12595,1,0,0
12596,1,0,0
12597,1,0,0
12598,1,0,0
12599,1,0,0
12600,1,0,0
12601,1,0,0
12602,1,0,0
12603,1,0,0
12604,1,0,0
12605,1,0,0
12606,1,0,0
12607,1,0,0
12608,1,0,0
12609,1,0,0
12610,1,0,0
12611,0,0,1
12612,1,0,0
12613,1,0,0
12614,1,0,0
12615,1,0,0
12616,1,0,0
12617,1,0,0
12618,1,0,0
12619,1,0,0
12620,1,0,0
12621,1,0,0
12622,1,0,0
12623,1,0,0
12624,1,0,0
12625,1,0,0
12626,1,0,0
12627,1,0,0
12628,0,0,1
12629,1,0,0
12630,1,0,0
12631,1,0,0
12632,1,0,0
12633,1,0,0
12634,1,0,0
12635,1,0,0
12636,1,0,0
12637,1,0,0
12638,1,0,0
12639,1,0,0
12640,1,0,0
12641,0,0,1
12642,1,0,0
12643,1,0,0
12644,1,0,0
12645,0,0,1
12646,1,0,0
12647,1,0,0
12648,1,0,0
12649,1,0,0
12650,1,0,0
12651,1,0,0
12652,1,0,0
12653,1,0,0
12654,1,0,0
12655,1,0,0
12656,1,0,0
12657,1,0,0
12658,1,0,0
12659,1,0,0
12660,1,0,0
12661,1,0,0
12662,1,0,0
12663,1,0,0
12664,0,0,1
12665,1,0,0
12666,1,0,0
12667,1,0,0
12668,1,0,0
12669,1,0,0
12670,1,0,0
12671,1,0,0
12672,1,0,0
12673,1,0,0
12674,1,0,0
12675,1,0,0
12676,0,0,1
12677,1,0,0
12678,1,0,0
12679,1,0,0
12680,1,0,0
12681,1,0,0
12682,1,0,0
12683,1,0,0
12684,1,0,0
12685,1,0,0
12686,1,0,0
12687,1,0,0
12688,1,0,0
12689,1,0,0
12690,1,0,0
12691,1,0,0
12692,1,0,0
12693,1,0,0
12694,0,0,1
12695,0,0,1
12696,1,0,0
12697,1,0,0
12698,1,0,0
12699,1,0,0
12700,1,0,0
12701,1,0,0
12702,1,0,0
12703,1,0,0
12704,1,0,0
12705,1,0,0
12706,1,0,0
12707,1,0,0
12708,1,0,0
12709,1,0,0
12710,1,0,0
12711,1,0,0
12712,1,0,0
12713,1,0,0
12714,1,0,0
12715,1,0,0
12716,1,0,0
12717,1,0,0
12718,1,0,0
12719,1,0,0
12720,1,0,0
12721,1,0,0
12722,0,0,1
12723,1,0,0
12724,1,0,0
12725,0,0,1
12726,1,0,0
12727,1,0,0
12728,0,0,1
12729,1,0,0
12730,0,0,1
12731,1,0,0
12732,1,0,0
12733,1,0,0
12734,1,0,0
12735,1,0,0
12736,1,0,0
12737,1,0,0
12738,1,0,0
12739,1,0,0
12740,1,0,0
12741,1,0,0
12742,1,0,0
12743,1,0,0
12744,1,0,0
12745,1,0,0
12746,1,0,0
12747,1,0,0
12748,1,0,0
12749,1,0,0
12750,1,0,0
12751,1,0,0
12752,1,0,0
12753,1,0,0
12754,1,0,0
12755,1,0,0
12756,1,0,0
12757,1,0,0
12758,1,0,0
12759,0,0,1
12760,1,0,0
12761,1,0,0
12762,1,0,0
12763,1,0,0
12764,1,0,0
12765,1,0,0
12766,1,0,0
12767,1,0,0
12768,1,0,0
12769,1,0,0
12770,1,0,0
12771,1,0,0
12772,1,0,0
12773,1,0,0
12774,1,0,0
12775,1,0,0
12776,1,0,0
12777,1,0,0
12778,1,0,0
12779,1,0,0
12780,1,0,0
12781,1,0,0
12782,1,0,0
12783,1,0,0
12784,1,0,0
12785,1,0,0
12786,1,0,0
12787,1,0,0
12788,1,0,0
12789,1,0,0
12790,1,0,0
12791,1,0,0
12792,1,0,0
12793,1,0,0
12794,1,0,0
12795,1,0,0
12796,1,0,0
12797,1,0,0
12798,1,0,0
12799,1,0,0
12800,1,0,0
12801,1,0,0
12802,1,0,0
12803,1,0,0
12804,1,0,0
12805,1,0,0
12806,1,0,0
12807,1,0,0
12808,1,0,0
12809,1,0,0
12810,1,0,0
12811,1,0,0
12812,1,0,0
12813,1,0,0
12814,1,0,0
12815,1,0,0
12816,1,0,0
12817,1,0,0
12818,1,0,0
12819,0,0,1
12820,1,0,0
12821,1,0,0
12822,1,0,0
12823,1,0,0
12824,1,0,0
12825,1,0,0
12826,0,0,1
12827,1,0,0
12828,1,0,0
12829,1,0,0
12830,0,0,1
12831,1,0,0
12832,1,0,0
12833,1,0,0
12834,1,0,0
12835,0,0,1
12836,1,0,0
12837,1,0,0
12838,1,0,0
12839,1,0,0
12840,1,0,0
12841,1,0,0
12842,1,0,0
12843,1,0,0
12844,1,0,0
12845,1,0,0
12846,1,0,0
12847,1,0,0
12848,1,0,0
12849,1,0,0
12850,1,0,0
12851,1,0,0
12852,1,0,0
12853,1,0,0
12854,1,0,0
12855,1,0,0
12856,1,0,0
12857,1,0,0
12858,1,0,0
12859,1,0,0
12860,1,0,0
12861,1,0,0
12862,1,0,0
12863,1,0,0
12864,1,0,0
12865,1,0,0
12866,0,0,1
12867,1,0,0
12868,1,0,0
12869,1,0,0
12870,1,0,0
12871,1,0,0
12872,1,0,0
12873,1,0,0
12874,0,0,1
12875,1,0,0
12876,1,0,0
12877,1,0,0
12878,0,0,1
12879,1,0,0
12880,1,0,0
12881,1,0,0
12882,1,0,0
12883,1,0,0
12884,1,0,0
12885,1,0,0
12886,1,0,0
12887,1,0,0
12888,1,0,0
12889,1,0,0
12890,1,0,0
12891,1,0,0
12892,1,0,0
12893,1,0,0
12894,1,0,0
12895,1,0,0
12896,1,0,0
12897,1,0,0
12898,1,0,0
12899,0,0,1
12900,1,0,0
12901,1,0,0
12902,1,0,0
12903,1,0,0
12904,1,0,0
12905,1,0,0
12906,1,0,0
12907,1,0,0
12908,1,0,0
12909,1,0,0
12910,1,0,0
12911,1,0,0
12912,1,0,0
12913,0,0,1
12914,1,0,0
12915,1,0,0
12916,1,0,0
12917,1,0,0
12918,1,0,0
12919,1,0,0
12920,1,0,0
12921,1,0,0
12922,1,0,0
12923,1,0,0
12924,1,0,0
12925,1,0,0
12926,1,0,0
12927,1,0,0
12928,1,0,0
12929,1,0,0
12930,0,0,1
12931,1,0,0
12932,1,0,0
12933,1,0,0
12934,1,0,0
12935,1,0,0
12936,1,0,0
12937,1,0,0
12938,1,0,0
12939,1,0,0
12940,1,0,0
12941,0,0,1
12942,1,0,0
12943,1,0,0
12944,1,0,0
12945,1,0,0
12946,1,0,0
12947,1,0,0
12948,1,0,0
12949,1,0,0
12950,1,0,0
12951,1,0,0
12952,1,0,0
12953,1,0,0
12954,1,0,0
12955,1,0,0
12956,0,0,1
12957,1,0,0
12958,1,0,0
12959,0,0,1
12960,1,0,0
12961,1,0,0
12962,1,0,0
12963,1,0,0
12964,1,0,0
12965,1,0,0
12966,1,0,0
12967,1,0,0
12968,1,0,0
12969,1,0,0
12970,1,0,0
12971,1,0,0
12972,1,0,0
12973,1,0,0
12974,1,0,0
12975,1,0,0
12976,1,0,0
12977,0,0,1
12978,1,0,0
12979,1,0,0
12980,1,0,0
12981,1,0,0
12982,1,0,0
12983,1,0,0
12984,1,0,0
12985,1,0,0
12986,1,0,0
12987,1,0,0
12988,1,0,0
12989,1,0,0
12990,1,0,0
12991,1,0,0
12992,1,0,0
12993,1,0,0
12994,0,0,1
12995,1,0,0
12996,0,0,1
12997,1,0,0
12998,1,0,0
12999,1,0,0
13000,1,0,0
13001,1,0,0
13002,1,0,0
13003,1,0,0
13004,1,0,0
13005,1,0,0
13006,1,0,0
13007,1,0,0
13008,1,0,0
13009,1,0,0
13010,1,0,0
13011,1,0,0
13012,1,0,0
13013,0,0,1
13014,1,0,0
13015,1,0,0
13016,1,0,0
13017,1,0,0
13018,1,0,0
13019,1,0,0
13020,1,0,0
13021,1,0,0
13022,0,0,1
13023,1,0,0
13024,1,0,0
13025,1,0,0
13026,1,0,0
13027,1,0,0
13028,1,0,0
13029,1,0,0
13030,1,0,0
13031,1,0,0
13032,1,0,0
13033,1,0,0
13034,1,0,0
13035,1,0,0
13036,1,0,0
13037,1,0,0
13038,1,0,0
13039,1,0,0
13040,1,0,0
13041,0,0,1
13042,0,0,1
13043,1,0,0
13044,1,0,0
13045,1,0,0
13046,1,0,0
13047,1,0,0
13048,1,0,0
13049,1,0,0
13050,1,0,0
13051,1,0,0
13052,1,0,0
13053,1,0,0
13054,1,0,0
13055,1,0,0
13056,1,0,0
13057,1,0,0
13058,1,0,0
13059,1,0,0
13060,0,0,1
13061,1,0,0
13062,1,0,0
13063,1,0,0
13064,1,0,0
13065,1,0,0
13066,0,0,1
13067,1,0,0
13068,0,0,1
13069,1,0,0
13070,1,0,0
13071,1,0,0
13072,1,0,0
13073,1,0,0
13074,1,0,0
13075,1,0,0
13076,1,0,0
13077,1,0,0
13078,1,0,0
13079,1,0,0
13080,1,0,0
13081,1,0,0
13082,1,0,0
13083,0,0,1
13084,0,0,1
13085,1,0,0
13086,1,0,0
13087,1,0,0
13088,1,0,0
13089,1,0,0
13090,1,0,0
13091,1,0,0
13092,1,0,0
13093,1,0,0
13094,1,0,0
13095,1,0,0
13096,0,0,1
13097,1,0,0
13098,1,0,0
13099,1,0,0
13100,1,0,0
13101,1,0,0
13102,0,0,1
13103,1,0,0
13104,1,0,0
13105,1,0,0
13106,1,0,0
13107,1,0,0
13108,1,0,0
13109,1,0,0
13110,1,0,0
13111,1,0,0
13112,1,0,0
13113,1,0,0
13114,1,0,0
13115,1,0,0
13116,1,0,0
13117,1,0,0
13118,1,0,0
13119,1,0,0
13120,1,0,0
13121,0,0,1
13122,1,0,0
13123,1,0,0
13124,1,0,0
13125,1,0,0
13126,1,0,0
13127,1,0,0
13128,1,0,0
13129,1,0,0
13130,1,0,0
13131,1,0,0
13132,1,0,0
13133,1,0,0
13134,1,0,0
13135,1,0,0
13136,1,0,0
13137,1,0,0
13138,1,0,0
13139,1,0,0
13140,1,0,0
13141,1,0,0
13142,1,0,0
13143,1,0,0
13144,1,0,0
13145,1,0,0
13146,1,0,0
13147,1,0,0
13148,1,0,0
13149,1,0,0
13150,1,0,0
13151,1,0,0
13152,1,0,0
13153,1,0,0
13154,1,0,0
13155,1,0,0
13156,1,0,0
13157,0,0,1
13158,1,0,0
13159,1,0,0
13160,1,0,0
13161,1,0,0
13162,1,0,0
13163,1,0,0
13164,1,0,0
13165,0,0,1
13166,1,0,0
13167,1,0,0
13168,1,0,0
13169,1,0,0
13170,1,0,0
13171,1,0,0
13172,1,0,0
13173,1,0,0
13174,1,0,0
13175,1,0,0
13176,1,0,0
13177,1,0,0
13178,1,0,0
13179,1,0,0
13180,1,0,0
13181,1,0,0
13182,1,0,0
13183,1,0,0
13184,1,0,0
13185,0,0,1
13186,1,0,0
13187,1,0,0
13188,1,0,0
13189,1,0,0
13190,1,0,0
13191,1,0,0
13192,1,0,0
13193,1,0,0
13194,1,0,0
13195,1,0,0
13196,1,0,0
13197,1,0,0
13198,1,0,0
13199,1,0,0
13200,0,0,1
13201,1,0,0
13202,1,0,0
13203,1,0,0
13204,0,0,1
13205,1,0,0
13206,1,0,0
13207,1,0,0
13208,1,0,0
13209,1,0,0
13210,1,0,0
13211,1,0,0
13212,1,0,0
13213,1,0,0
13214,1,0,0
13215,1,0,0
13216,1,0,0
13217,1,0,0
13218,1,0,0
13219,1,0,0
13220,1,0,0
13221,1,0,0
13222,1,0,0
13223,1,0,0
13224,1,0,0
13225,1,0,0
13226,1,0,0
13227,1,0,0
13228,1,0,0
13229,1,0,0
13230,1,0,0
13231,0,0,1
13232,1,0,0
13233,0,0,1
13234,1,0,0
13235,1,0,0
13236,1,0,0
13237,1,0,0
13238,1,0,0
13239,1,0,0
13240,0,0,1
13241,1,0,0
13242,1,0,0
13243,1,0,0
